index,original_index,Error Text,True_Category,Prompt_Level,Ground Truth,Match_Activity,Match_Resource,Match_EndTime,Match_WorkerID,Extracted Info,latency_sec,prompt_tokens,completion_tokens,total_tokens,extraction_eval_results
33,42,"During the Turning & Milling process on Machine 8, an issue arose at 2012/02/21 11:03. My worker ID is ID4219. As I was working, I noticed that the air pressure from the machine started to fluctuate unexpectedly. This caused the cutting tool to falter and produce rough cuts. The finished product showed signs of inconsistency in depth and shape. Despite the lack of system alerts, it was clear that there was a problem with the machining process due to the irregularities in the final product. I immediately stopped the machine and alerted the supervisor about the air pressure fluctuation for further investigation and correction.",Air Pressure Error,1,"{""Activity"": ""Turning & Milling"", ""Machine"": ""Machine 8"", ""Error time and Error date"": ""2012/02/21 11:03"", ""WorkerID"": ""ID4219""}",True,True,yes,True,"{
    ""Activity"": ""Turning & Milling"",
    ""Machine"": ""Machine 8"",
    ""Error time and Error date"": ""2012/02/21 11:03"",
    ""WorkerID"": ""ID4219""
}",0.9984676000003674,583,69,652,"{""component"": ""Information Extraction (5)"", ""validation"": {""overall"": {""Activity"": {""acc"": 0.9958333333333333, ""correct"": 239, ""total"": 240}, ""Machine"": {""acc"": 0.9791666666666666, ""correct"": 235, ""total"": 240}, ""Error time and Error date"": {""acc"": 0.8791666666666667, ""correct"": 211, ""total"": 240}, ""WorkerID"": {""acc"": 0.8958333333333334, ""correct"": 215, ""total"": 240}, ""_parsed_ok"": 240, ""_parsed_total"": 240}, ""per_level"": {""1"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""2"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.925, ""correct"": 74, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""3"": {""Activity"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""Machine"": {""acc"": 0.9375, ""correct"": 75, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.725, ""correct"": 58, ""total"": 80}, ""WorkerID"": {""acc"": 0.6875, ""correct"": 55, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}}}, ""timing"": {""avg_latency_sec"": 1.0030600283333342, ""sum_latency_sec"": 240.73440680000022, ""component_total_sec"": 240.75964759999988}, ""tokens"": {""avg_total_tokens"": 674.5583333333333, ""total_tokens"": 161894, ""entries"": 240}}"
77,109,"On March 11th, 2012, during the Turning & Milling process on Machine 8 at approximately 10:37, an issue arose with the part alignment. I am worker ID0997. Initially, the machine seemed to be operating normally, but as the process progressed, I noticed that the component was not sitting correctly within its fixtures. This misalignment caused irregularities in the machining pattern on the surface of the part, resulting in an asymmetrical finish with one side more affected than the other. Despite no alerts from the system, it was evident that the part produced had a significant angular distortion. I immediately halted the process and reported the incident to the supervisor for necessary corrections.",Part Misalignment,1,"{""Activity"": ""Turning & Milling"", ""Machine"": ""Machine 8"", ""Error time and Error date"": ""2012/03/11 10:37"", ""WorkerID"": ""ID0997""}",True,True,partial,True,"{
    ""Activity"": ""Turning & Milling"",
    ""Machine"": ""Machine 8"",
    ""Error time and Error date"": ""2012/03/11 10:37"",
    ""WorkerID"": ""ID0997""
}",1.0004917999995087,591,69,660,"{""component"": ""Information Extraction (5)"", ""validation"": {""overall"": {""Activity"": {""acc"": 0.9958333333333333, ""correct"": 239, ""total"": 240}, ""Machine"": {""acc"": 0.9791666666666666, ""correct"": 235, ""total"": 240}, ""Error time and Error date"": {""acc"": 0.8791666666666667, ""correct"": 211, ""total"": 240}, ""WorkerID"": {""acc"": 0.8958333333333334, ""correct"": 215, ""total"": 240}, ""_parsed_ok"": 240, ""_parsed_total"": 240}, ""per_level"": {""1"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""2"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.925, ""correct"": 74, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""3"": {""Activity"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""Machine"": {""acc"": 0.9375, ""correct"": 75, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.725, ""correct"": 58, ""total"": 80}, ""WorkerID"": {""acc"": 0.6875, ""correct"": 55, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}}}, ""timing"": {""avg_latency_sec"": 1.0030600283333342, ""sum_latency_sec"": 240.73440680000022, ""component_total_sec"": 240.75964759999988}, ""tokens"": {""avg_total_tokens"": 674.5583333333333, ""total_tokens"": 161894, ""entries"": 240}}"
0,0,"In the Turning & Milling activity on Machine 4, an issue arose at 2012/01/30 05:43. My worker ID is ID4932. As I was working, I noticed that the workpiece was not securely clamped during the process. This resulted in significant vibrations and erratic movement of the tool, causing an uneven finish on the component. The system did not issue any alerts, but the part showed clear signs of deformation. I immediately stopped the machine to prevent further damage and reported the incident to my supervisor for review and corrective measures.",Clamping Error,1,"{""Activity"": ""Turning & Milling"", ""Machine"": ""Machine 4"", ""Error time and Error date"": ""2012/01/30 05:43"", ""WorkerID"": ""ID4932""}",True,True,yes,True,"{
    ""Activity"": ""Turning & Milling"",
    ""Machine"": ""Machine 4"",
    ""Error time and Error date"": ""2012/01/30 05:43"",
    ""WorkerID"": ""ID4932""
}",0.9945991999993566,568,69,637,"{""component"": ""Information Extraction (5)"", ""validation"": {""overall"": {""Activity"": {""acc"": 0.9958333333333333, ""correct"": 239, ""total"": 240}, ""Machine"": {""acc"": 0.9791666666666666, ""correct"": 235, ""total"": 240}, ""Error time and Error date"": {""acc"": 0.8791666666666667, ""correct"": 211, ""total"": 240}, ""WorkerID"": {""acc"": 0.8958333333333334, ""correct"": 215, ""total"": 240}, ""_parsed_ok"": 240, ""_parsed_total"": 240}, ""per_level"": {""1"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""2"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.925, ""correct"": 74, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""3"": {""Activity"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""Machine"": {""acc"": 0.9375, ""correct"": 75, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.725, ""correct"": 58, ""total"": 80}, ""WorkerID"": {""acc"": 0.6875, ""correct"": 55, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}}}, ""timing"": {""avg_latency_sec"": 1.0030600283333342, ""sum_latency_sec"": 240.73440680000022, ""component_total_sec"": 240.75964759999988}, ""tokens"": {""avg_total_tokens"": 674.5583333333333, ""total_tokens"": 161894, ""entries"": 240}}"
11,16,"On January 17, 2012 at 11:05, during the Turning & Milling activity on Machine 9, ID3846 noticed an issue. The machine was running smoothly initially, but a loud grinding noise suddenly occurred. I inspected the situation and discovered that the moving parts appeared to be rubbing against each other excessively due to lack of lubrication. This led to overheating and eventually caused a component to seize. Smoke emanated from the machine, and the operation had to be halted immediately to prevent further damage. I reported the incident to my supervisor for necessary maintenance and parts replacement.",Lubrication Deficiency,1,"{""Activity"": ""Turning & Milling"", ""Machine"": ""Machine 9"", ""Error time and Error date"": ""2012/01/17 11:05"", ""WorkerID"": ""ID3846""}",True,True,partial,True,"{
    ""Activity"": ""Turning & Milling"",
    ""Machine"": ""Machine 9"",
    ""Error time and Error date"": ""2012/01/17 11:05"",
    ""WorkerID"": ""ID3846""
}",0.9944966000002751,572,69,641,"{""component"": ""Information Extraction (5)"", ""validation"": {""overall"": {""Activity"": {""acc"": 0.9958333333333333, ""correct"": 239, ""total"": 240}, ""Machine"": {""acc"": 0.9791666666666666, ""correct"": 235, ""total"": 240}, ""Error time and Error date"": {""acc"": 0.8791666666666667, ""correct"": 211, ""total"": 240}, ""WorkerID"": {""acc"": 0.8958333333333334, ""correct"": 215, ""total"": 240}, ""_parsed_ok"": 240, ""_parsed_total"": 240}, ""per_level"": {""1"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""2"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.925, ""correct"": 74, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""3"": {""Activity"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""Machine"": {""acc"": 0.9375, ""correct"": 75, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.725, ""correct"": 58, ""total"": 80}, ""WorkerID"": {""acc"": 0.6875, ""correct"": 55, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}}}, ""timing"": {""avg_latency_sec"": 1.0030600283333342, ""sum_latency_sec"": 240.73440680000022, ""component_total_sec"": 240.75964759999988}, ""tokens"": {""avg_total_tokens"": 674.5583333333333, ""total_tokens"": 161894, ""entries"": 240}}"
415,629,"On March 28, 2012, during the Turning & Milling process on Machine 4 at approximately 16:09, an issue arose. My worker ID is ID4167. I noticed that the workpiece was not properly aligned during the process, causing inconsistent results. As the operation continued, it became apparent that the cutting pattern was off-centered, with one side being milled excessively compared to the other. Despite the lack of system alerts, the final product displayed an obvious asymmetry. I immediately halted the process and alerted my supervisor about the misalignment problem for rectification.",Part Misalignment,1,"{""Activity"": ""Turning & Milling"", ""Machine"": ""Machine 4"", ""Error time and Error date"": ""2012/03/28 16:09"", ""WorkerID"": ""ID4167""}",True,True,partial,True,"{
    ""Activity"": ""Turning & Milling"",
    ""Machine"": ""Machine 4"",
    ""Error time and Error date"": ""2012/03/28 16:09"",
    ""WorkerID"": ""ID4167""
}",0.9934514999986277,569,69,638,"{""component"": ""Information Extraction (5)"", ""validation"": {""overall"": {""Activity"": {""acc"": 0.9958333333333333, ""correct"": 239, ""total"": 240}, ""Machine"": {""acc"": 0.9791666666666666, ""correct"": 235, ""total"": 240}, ""Error time and Error date"": {""acc"": 0.8791666666666667, ""correct"": 211, ""total"": 240}, ""WorkerID"": {""acc"": 0.8958333333333334, ""correct"": 215, ""total"": 240}, ""_parsed_ok"": 240, ""_parsed_total"": 240}, ""per_level"": {""1"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""2"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.925, ""correct"": 74, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""3"": {""Activity"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""Machine"": {""acc"": 0.9375, ""correct"": 75, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.725, ""correct"": 58, ""total"": 80}, ""WorkerID"": {""acc"": 0.6875, ""correct"": 55, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}}}, ""timing"": {""avg_latency_sec"": 1.0030600283333342, ""sum_latency_sec"": 240.73440680000022, ""component_total_sec"": 240.75964759999988}, ""tokens"": {""avg_total_tokens"": 674.5583333333333, ""total_tokens"": 161894, ""entries"": 240}}"
22,28,"While performing Turning & Milling operations on Machine 9 at 2012/01/22 06:34, I, worker ID4641, encountered an issue. The machine was operating smoothly initially, but suddenly there was an abnormal increase in heat and noise emanating from the milling area. This resulted in a significant decrease in efficiency of the machining process. As I continued with the task, I observed irregularities in the finished product, characterized by rough surfaces and misshapen components. The unusual noise persisted despite my efforts to rectify it, leading me to suspect an underlying mechanical problem. I halted the process immediately and reported the issue to the supervisor for further inspection and maintenance.",Lubrication Deficiency,1,"{""Activity"": ""Turning & Milling"", ""Machine"": ""Machine 9"", ""Error time and Error date"": ""2012/01/22 06:34"", ""WorkerID"": ""ID4641""}",True,True,yes,True,"{
    ""Activity"": ""Turning & Milling"",
    ""Machine"": ""Machine 9"",
    ""Error time and Error date"": ""2012/01/22 06:34"",
    ""WorkerID"": ""ID4641""
}",0.9987182000004395,590,69,659,"{""component"": ""Information Extraction (5)"", ""validation"": {""overall"": {""Activity"": {""acc"": 0.9958333333333333, ""correct"": 239, ""total"": 240}, ""Machine"": {""acc"": 0.9791666666666666, ""correct"": 235, ""total"": 240}, ""Error time and Error date"": {""acc"": 0.8791666666666667, ""correct"": 211, ""total"": 240}, ""WorkerID"": {""acc"": 0.8958333333333334, ""correct"": 215, ""total"": 240}, ""_parsed_ok"": 240, ""_parsed_total"": 240}, ""per_level"": {""1"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""2"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.925, ""correct"": 74, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""3"": {""Activity"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""Machine"": {""acc"": 0.9375, ""correct"": 75, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.725, ""correct"": 58, ""total"": 80}, ""WorkerID"": {""acc"": 0.6875, ""correct"": 55, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}}}, ""timing"": {""avg_latency_sec"": 1.0030600283333342, ""sum_latency_sec"": 240.73440680000022, ""component_total_sec"": 240.75964759999988}, ""tokens"": {""avg_total_tokens"": 674.5583333333333, ""total_tokens"": 161894, ""entries"": 240}}"
72,102,"On the morning of 2012/03/08 at approximately 06:51, during the Turning & Milling process on Machine 8, an unexpected issue arose. My worker ID is ID0997. As I was overseeing the operation, I noticed an unusual heat emission from the machine. The cooling system seemed to be malfunctioning, as the coolant reservoir was depleting rapidly, and the temperature gauge was consistently high. This led to a significant slowdown in production due to the prolonged periods of machine downtime required for cooling system maintenance. I immediately notified the supervisor about the issue and ensured that the machine was turned off for safety reasons and to prevent any further damage. The supervisor was informed to initiate necessary repairs and precautions before resuming work on Machine 8.",Cooling System Failure,1,"{""Activity"": ""Turning & Milling"", ""Machine"": ""Machine 8"", ""Error time and Error date"": ""2012/03/08 06:51"", ""WorkerID"": ""ID0997""}",True,True,yes,True,"{
    ""Activity"": ""Turning & Milling"",
    ""Machine"": ""Machine 8"",
    ""Error time and Error date"": ""2012/03/08 06:51"",
    ""WorkerID"": ""ID0997""
}",1.0049099999996542,606,69,675,"{""component"": ""Information Extraction (5)"", ""validation"": {""overall"": {""Activity"": {""acc"": 0.9958333333333333, ""correct"": 239, ""total"": 240}, ""Machine"": {""acc"": 0.9791666666666666, ""correct"": 235, ""total"": 240}, ""Error time and Error date"": {""acc"": 0.8791666666666667, ""correct"": 211, ""total"": 240}, ""WorkerID"": {""acc"": 0.8958333333333334, ""correct"": 215, ""total"": 240}, ""_parsed_ok"": 240, ""_parsed_total"": 240}, ""per_level"": {""1"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""2"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.925, ""correct"": 74, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""3"": {""Activity"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""Machine"": {""acc"": 0.9375, ""correct"": 75, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.725, ""correct"": 58, ""total"": 80}, ""WorkerID"": {""acc"": 0.6875, ""correct"": 55, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}}}, ""timing"": {""avg_latency_sec"": 1.0030600283333342, ""sum_latency_sec"": 240.73440680000022, ""component_total_sec"": 240.75964759999988}, ""tokens"": {""avg_total_tokens"": 674.5583333333333, ""total_tokens"": 161894, ""entries"": 240}}"
182,261,"While performing Round Grinding on Machine 3 at 2012/03/29 17:53, I encountered an issue as worker ID ID4528. During the grinding process, it appeared that the clamps securing the workpiece were not functioning correctly. As a result, the workpiece began to move erratically, causing inconsistent and irregular grinding patterns on the surface. The final product exhibited a significant distortion in its shape, making it unfit for use. I immediately halted the process and alerted my supervisor about the incident, as I believed it required immediate attention and correction to prevent further production of faulty parts.",Clamping Error,1,"{""Activity"": ""Round Grinding"", ""Machine"": ""Machine 3"", ""Error time and Error date"": ""2012/03/29 17:53"", ""WorkerID"": ""ID4528""}",True,True,yes,True,"{
    ""Activity"": ""Round Grinding"",
    ""Machine"": ""Machine 3"",
    ""Error time and Error date"": ""2012/03/29 17:53"",
    ""WorkerID"": ""ID4528""
}",0.9936232000000018,576,69,645,"{""component"": ""Information Extraction (5)"", ""validation"": {""overall"": {""Activity"": {""acc"": 0.9958333333333333, ""correct"": 239, ""total"": 240}, ""Machine"": {""acc"": 0.9791666666666666, ""correct"": 235, ""total"": 240}, ""Error time and Error date"": {""acc"": 0.8791666666666667, ""correct"": 211, ""total"": 240}, ""WorkerID"": {""acc"": 0.8958333333333334, ""correct"": 215, ""total"": 240}, ""_parsed_ok"": 240, ""_parsed_total"": 240}, ""per_level"": {""1"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""2"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.925, ""correct"": 74, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""3"": {""Activity"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""Machine"": {""acc"": 0.9375, ""correct"": 75, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.725, ""correct"": 58, ""total"": 80}, ""WorkerID"": {""acc"": 0.6875, ""correct"": 55, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}}}, ""timing"": {""avg_latency_sec"": 1.0030600283333342, ""sum_latency_sec"": 240.73440680000022, ""component_total_sec"": 240.75964759999988}, ""tokens"": {""avg_total_tokens"": 674.5583333333333, ""total_tokens"": 161894, ""entries"": 240}}"
131,191,"While performing Turning & Milling operations on Machine 6 at 2012/03/01 06:35, an issue arose in my responsibilities as a worker with ID4794. The machine seemed to be functioning normally initially, but I soon detected irregularities in the feeding process. The cutting tool would occasionally stall and restart unexpectedly, causing the workpiece to exhibit uneven cuts. This led to noticeable inconsistencies in the final product's shape and dimensions. Despite no alerts from the system, it was evident that there was a problem with the feed path of the machine, which affected the overall quality of the finished part. I halted the process immediately and reported the issue to my supervisor for further investigation and correction.",Feed Path Error,1,"{""Activity"": ""Turning & Milling"", ""Machine"": ""Machine 6"", ""Error time and Error date"": ""2012/03/01 06:35"", ""WorkerID"": ""ID4794""}",True,True,partial,True,"{
    ""Activity"": ""Turning & Milling"",
    ""Machine"": ""Machine 6"",
    ""Error time and Error date"": ""2012/03/01 06:35"",
    ""WorkerID"": ""ID4794""
}",1.0002504999993107,597,69,666,"{""component"": ""Information Extraction (5)"", ""validation"": {""overall"": {""Activity"": {""acc"": 0.9958333333333333, ""correct"": 239, ""total"": 240}, ""Machine"": {""acc"": 0.9791666666666666, ""correct"": 235, ""total"": 240}, ""Error time and Error date"": {""acc"": 0.8791666666666667, ""correct"": 211, ""total"": 240}, ""WorkerID"": {""acc"": 0.8958333333333334, ""correct"": 215, ""total"": 240}, ""_parsed_ok"": 240, ""_parsed_total"": 240}, ""per_level"": {""1"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""2"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.925, ""correct"": 74, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""3"": {""Activity"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""Machine"": {""acc"": 0.9375, ""correct"": 75, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.725, ""correct"": 58, ""total"": 80}, ""WorkerID"": {""acc"": 0.6875, ""correct"": 55, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}}}, ""timing"": {""avg_latency_sec"": 1.0030600283333342, ""sum_latency_sec"": 240.73440680000022, ""component_total_sec"": 240.75964759999988}, ""tokens"": {""avg_total_tokens"": 674.5583333333333, ""total_tokens"": 161894, ""entries"": 240}}"
410,622,"On March 30th, 2012 at 11:27 am during the Turning & Milling process on Machine 5, an unforeseen issue arose. The worker with ID4167 was attending to the machine when he noticed that the machinery began operating erratically. Despite regular operation, the system started showing inconsistent results, with the cutting tool failing to achieve the desired precision. As the process continued, the final product exhibited irregularities in its shape and dimensions. There were no warning signs or alerts from the system, but the unusual behavior of the machine was evident. The worker immediately halted the operation and reported the incident to the supervisor for further investigation and resolution.",Software Glitch,1,"{""Activity"": ""Turning & Milling"", ""Machine"": ""Machine 5"", ""Error time and Error date"": ""2012/03/30 11:27"", ""WorkerID"": ""ID4167""}",True,True,partial,True,"{
    ""Activity"": ""Turning & Milling"",
    ""Machine"": ""Machine 5"",
    ""Error time and Error date"": ""2012/03/30 11:27"",
    ""WorkerID"": ""ID4167""
}",0.9969323999994231,586,69,655,"{""component"": ""Information Extraction (5)"", ""validation"": {""overall"": {""Activity"": {""acc"": 0.9958333333333333, ""correct"": 239, ""total"": 240}, ""Machine"": {""acc"": 0.9791666666666666, ""correct"": 235, ""total"": 240}, ""Error time and Error date"": {""acc"": 0.8791666666666667, ""correct"": 211, ""total"": 240}, ""WorkerID"": {""acc"": 0.8958333333333334, ""correct"": 215, ""total"": 240}, ""_parsed_ok"": 240, ""_parsed_total"": 240}, ""per_level"": {""1"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""2"": {""Activity"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Machine"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.925, ""correct"": 74, ""total"": 80}, ""WorkerID"": {""acc"": 1.0, ""correct"": 80, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}, ""3"": {""Activity"": {""acc"": 0.9875, ""correct"": 79, ""total"": 80}, ""Machine"": {""acc"": 0.9375, ""correct"": 75, ""total"": 80}, ""Error time and Error date"": {""acc"": 0.725, ""correct"": 58, ""total"": 80}, ""WorkerID"": {""acc"": 0.6875, ""correct"": 55, ""total"": 80}, ""_parsed_ok"": 80, ""_parsed_total"": 80}}}, ""timing"": {""avg_latency_sec"": 1.0030600283333342, ""sum_latency_sec"": 240.73440680000022, ""component_total_sec"": 240.75964759999988}, ""tokens"": {""avg_total_tokens"": 674.5583333333333, ""total_tokens"": 161894, ""entries"": 240}}"
