Case ID,Activity,Resource,Complete Timestamp,Worker ID,original_index,End Time,Error Text,Extracted Info,Category
Case 10,Turning & Milling,Machine 9,2012/01/17 11:05:00.000,ID3846,16,2012/01/17 11:05,"On January 17, 2012 at 11:05, during the Turning & Milling activity on Machine 9, ID3846 noticed an issue. The machine was running smoothly initially, but a loud grinding noise suddenly occurred. I inspected the situation and discovered that the moving parts appeared to be rubbing against each other excessively due to lack of lubrication. This led to overheating and eventually caused a component to seize. Smoke emanated from the machine, and the operation had to be halted immediately to prevent further damage. I reported the incident to my supervisor for necessary maintenance and parts replacement.","{
""Activity"": ""Turning & Milling"", 
""Machine"": ""Machine 9"", 
""Error time and Error date"": ""2012/01/17 11:05"", 
""WorkerID"": ""ID3846""
}",Lubrication Deficiency
Case 10,Turning & Milling,Machine 9,2012/01/17 20:01:00.000,ID4132,18,2012/01/17 20:01,,,
Case 10,Turning & Milling,Machine 9,2012/01/17 23:43:00.000,ID4132,19,2012/01/17 23:43,"This report pertains to the Turning & Milling activity that transpired on the 22nd of March 2012, specifically at approximately nine fifty-nine in the morning. I was operating on machine number five with operator ID 47-18. The temperature in the room remained steady around 20 degrees, and the batch designated as Batch 906 was being processed. The initial stages of the Turning & Milling process appeared normal, but as the minutes passed, I detected an anomaly. During the milling phase, I noticed a sudden halt in the cutting motion, followed by an inconsistent feed pattern. This inconsistency resulted in an irregular groove on the workpiece's surface. The machine's diagnostic system did not raise any alerts, but it became apparent that there was an error in the feed path. Consequently, I paused the process to alert the supervisor for necessary corrective measures.","{
""Activity"": ""Turning & Milling"",
""Machine"": ""Machine 9"",
""Error time and Error date"": ""2012/03/22 09:50"",
""WorkerID"": ""47-18""
}",Part Misalignment
Case 10,Turning & Milling,Machine 9,2012/01/18 06:32:00.000,ID4794,20,2012/01/18 06:32,,,
Case 10,Turning & Milling,Machine 9,2012/01/18 07:24:00.000,ID3846,21,2012/01/18 07:24,"This incident occurred during the Turning & Milling activity on the night of the 22nd of March 2012, specifically at twenty-three thirty. I was assigned to work with machine number six and my operator ID is 4-7-9-4. The temperature in the room was maintained at a comfortable 21 degrees Celsius, while the batch number on the tray read 634. As usual, I conducted the initial checks on the machine before starting the process. However, around twenty-three thirty, an unexpected issue arose. Although all other indicators showed normal operation, the spindle began to slow down noticeably, and the lights started to flicker. The machine's usual smooth hum turned into an irregular buzzing sound, and the milling pattern on the workpiece became erratic. I immediately noticed that the process was not proceeding as expected due to a decrease in power supply. As a safety measure, I stopped the process and alerted the supervisor about the power-related problem for immediate rectification.","{
""Activity"": ""Turning & Milling"",
""Machine"": ""Machine 23-30"",
""Error time and Error date"": ""2012/03/22 23:30"",
""WorkerID"": ""4-7-9-4""
}",Part Misalignment
Case 10,Turning & Milling,Machine 9,2012/01/18 17:55:00.000,ID4132,22,2012/01/18 17:55,"During the Turning & Milling process on Machine 9 at approximately 17:55 hours on January 18, 2012, I was operator 4132. Initially, everything seemed normal, but I soon noticed an unusual problem with the machine's air pressure system. The power tool used for milling wasn't responding as expected, and the component I was working on showed signs of uneven cutting. This led to a misshapen part that didn't meet our quality standards. Despite no alerts from the system, the situation was evident due to the irregular shape of the final product. Concerned about this anomaly, I decided to stop the process and immediately notified my supervisor for further investigation and rectification.","{
""Activity"": ""Not specified"",
""Machine"": ""Machine 9"",
""Error time and Error date"": ""2012/01/18 17:55"",
""WorkerID"": ""ID4132""
}",Air Pressure Error
Case 10,Turning & Milling,Machine 9,2012/01/18 20:04:00.000,ID4132,23,2012/01/18 20:04,"This report pertains to the Turning & Milling activity that took place on the 13th of March, 2012 around seventeen forty-eight. The machine involved in this incident was the ninth one. My worker ID for the day was 3-8-4-6. The temperature in the room was mild, hovering around 19 degrees Celsius, and the batch we were working on was clearly marked as 'Batch 750'.

Initially, everything seemed to be functioning as usual. However, at a certain point during the process, I noticed an unusual occurrence. The machine's motor began humming abnormally loud, and the spindle speed fluctuated significantly. This caused the cutting tool to vibrate excessively, which in turn led to irregular cuts on the workpiece. The final product had noticeable inconsistencies that were uncharacteristic of our usual output.

I immediately halted the process and alerted my supervisor about the anomaly. Upon investigation, it was confirmed that there was indeed a power issue affecting the machine's operation. The supervisor then arranged for maintenance to resolve the problem and ensure the safe and efficient functioning of the machine before resuming production.","{
""Activity"": ""Turning & Milling"",
""Machine"": ""Machine 9"",
""Error time and Error date"": ""2012/03/13 17:40"",
""WorkerID"": ""3-8-4-6""
}",Power Outage
Case 10,Turning & Milling,Machine 9,2012/01/19 06:29:00.000,ID4794,24,2012/01/19 06:29,,,
Case 10,Turning & Milling,Machine 9,2012/01/19 18:09:00.000,ID4132,25,2012/01/19 18:09,"During the Turning & Milling process on Machine 9 on January 19, 2012, at around 6:09 PM. I am worker ID4132. The machine seemed to be functioning normally, but as I was monitoring the progress, I noticed an unusual movement in the workpiece. The component was shifting during the process, causing inconsistencies in the milled surface. By the end of the cycle, the final part showed clear signs of distortion and misalignment. Despite no alerts from the system, it was evident that there was a problem with the clamping mechanism, leading to the imperfections observed on the piece. I promptly stopped the process and notified my supervisor for further investigation and rectification.","{
    ""Activity"": ""Turning & Milling"",
    ""Machine"": ""Machine 9"",
    ""Error time and Error date"": ""2012/01/19 18:09"",
    ""WorkerID"": ""ID4132""
}",Part Misalignment
Case 10,Turning & Milling,Machine 9,2012/01/19 20:08:00.000,ID4132,26,2012/01/19 20:08,,,
Case 10,Turning & Milling,Machine 9,2012/01/20 05:10:00.000,ID4794,27,2012/01/20 05:10,,,
Case 10,Turning & Milling,Machine 9,2012/01/22 06:34:00.000,ID4641,28,2012/01/22 06:34,"While performing Turning & Milling operations on Machine 9 at 2012/01/22 06:34, I, worker ID4641, encountered an issue. The machine was operating smoothly initially, but suddenly there was an abnormal increase in heat and noise emanating from the milling area. This resulted in a significant decrease in efficiency of the machining process. As I continued with the task, I observed irregularities in the finished product, characterized by rough surfaces and misshapen components. The unusual noise persisted despite my efforts to rectify it, leading me to suspect an underlying mechanical problem. I halted the process immediately and reported the issue to the supervisor for further inspection and maintenance.","{
""Activity"": ""Turning & Milling"",
""Machine"": ""Machine 9"",
""Error time and Error date"": ""2012/01/22 06:34"",
""WorkerID"": ""ID4641""
}",Part Misalignment
Case 10,Turning & Milling,Machine 9,2012/01/22 07:13:00.000,ID3846,29,2012/01/22 07:13,,,
Case 10,Turning & Milling,Machine 9,2012/01/22 17:47:00.000,ID3846,30,2012/01/22 17:47,,,
Case 10,Laser Marking,Machine 7,2012/01/25 10:57:00.000,ID4794,32,2012/01/25 10:57,,,
Case 10,Laser Marking,Machine 7,2012/01/25 12:54:00.000,ID4882,33,2012/01/25 12:54,,,
Case 10,Laser Marking,Machine 7,2012/01/25 14:09:00.000,ID4882,34,2012/01/25 14:09,,,
Case 10,Flat Grinding,Machine 11,2012/01/27 13:00:00.000,ID0998,35,2012/01/27 13:00,,,
Case 10,Flat Grinding,Machine 11,2012/01/29 15:06:00.000,ID0998,36,2012/01/29 15:06,,,
Case 10,Flat Grinding,Machine 11,2012/01/30 16:59:00.000,ID0998,37,2012/01/30 16:59,,,
Case 100,Turning & Milling,Machine 8,2012/02/20 17:57:00.000,ID4219,40,2012/02/20 17:57,,,
Case 100,Turning & Milling,Machine 8,2012/02/21 02:57:00.000,ID4529,41,2012/02/21 02:57,,,
Case 100,Turning & Milling,Machine 8,2012/02/21 11:03:00.000,ID4219,42,2012/02/21 11:03,,,
Case 100,Turning & Milling,Machine 8,2012/02/21 12:08:00.000,ID4219,43,2012/02/21 12:08,,,
Case 100,Laser Marking,Machine 7,2012/03/11 11:06:00.000,ID0998,45,2012/03/11 11:06,,,
Case 100,Flat Grinding,Machine 11,2012/03/11 12:45:00.000,ID0998,46,2012/03/11 12:45,,,
Case 100,Lapping,Machine 1,2012/03/11 13:18:00.000,ID4882,47,2012/03/11 13:18,,,
Case 100,Round Grinding,Machine 3,2012/03/13 10:41:00.000,ID4445,48,2012/03/13 10:41,,,
Case 100,Round Grinding,Machine 3,2012/03/13 15:12:00.000,ID4445,49,2012/03/13 15:12,,,
Case 101,Turning & Milling,Machine 8,2012/03/13 23:03:00.000,ID4219,55,2012/03/13 23:03,,,
Case 101,Turning & Milling,Machine 8,2012/03/13 23:49:00.000,ID4219,56,2012/03/13 23:49,,,
Case 101,Turning & Milling,Machine 8,2012/03/14 01:06:00.000,ID4219,57,2012/03/14 01:06,"During the Turning & Milling activity on Machine 8 at 1:06 AM on 14 March 2012, I was operator ID4219. Initially, everything seemed to be running smoothly. However, as I progressed with the operation, I noticed an unexpected issue. The CNC program suddenly switched to a different sequence that wasn't part of the current job order. This caused the machine to perform unintended cuts, resulting in significant material loss and potential damage to the workpiece. Despite no alerts from the system, it was clear something was amiss due to the erratic movement of the tooling. I immediately halted the process and notified my supervisor about the unexpected software behavior for further investigation and correction.","{
""Activity"": ""Turning & Milling"",
""Machine"": ""Machine 8"",
""Error time and Error date"": ""2012/03/14 01:06"",
""WorkerID"": ""ID4219""
}",Part Misalignment
Case 101,Turning & Milling,Machine 8,2012/03/14 06:28:00.000,ID4794,58,2012/03/14 06:28,,,
Case 101,Turning & Milling,Machine 8,2012/03/14 07:48:00.000,ID0997,59,2012/03/14 07:48,,,
Case 101,Turning & Milling,Machine 8,2012/03/14 11:10:00.000,ID0997,60,2012/03/14 11:10,"During the Turning & Milling process on Machine 8 on 14 March 2012 at 11:10. I am worker 0997. The operation started smoothly, but I soon noticed an unusual behavior in the machine's CNC system. The commands were not being executed as programmed, causing inconsistencies in the part's shape. The milling pattern was irregular and the edges displayed noticeable deviations from the intended design. There were no alerts or warning signs from the system, but the final piece did not meet quality standards due to these anomalies. I paused the process immediately and alerted the supervisor about the issue for investigation and resolution.","{
""Activity"": ""Turning & Milling"",
""Machine"": ""Machine 8"",
""Error time and Error date"": ""2012/03/14 11:10"",
""WorkerID"": ""0997""
}",Part Misalignment
Case 101,Turning & Milling,Machine 8,2012/03/14 13:30:00.000,ID0997,61,2012/03/14 13:30,"While performing Turning & Milling operations on Machine 8 at 2012/03/14 13:30, an unexpected issue surfaced with my worker ID being ID0997. The machine was functioning smoothly initially, but suddenly the tool began to oscillate erratically, causing inconsistent cuts in the workpiece. The software seemed to be malfunctioning as it failed to respond to manual adjustments or override commands, despite repeated attempts to correct the issue. This resulted in significant wastage of raw material and a delay in production. I immediately stopped the process and notified the supervisor for further investigation and resolution of the problem.","{
""Activity"": ""Turning & Milling"",
""Machine"": ""Machine 8"",
""Error time and Error date"": ""2012/03/14 13:30"",
""WorkerID"": ""ID0997""
}",Part Misalignment
Case 101,Flat Grinding,Machine 11,2012/03/15 10:55:00.000,ID0998,63,2012/03/15 10:55,,,
Case 101,Lapping,Machine 1,2012/03/23 12:40:00.000,ID0998,64,2012/03/23 12:40,,,
Case 101,Round Grinding,Machine 12,2012/03/24 23:45:00.000,ID4528,65,2012/03/24 23:45,,,
Case 101,Round Grinding,Machine 12,2012/03/25 06:45:00.000,ID4528,66,2012/03/25 06:45,,,
Case 101,Lapping,Machine 1,2012/03/25 11:00:00.000,ID0998,68,2012/03/25 11:00,,,
Case 101,Laser Marking,Machine 7,2012/03/25 11:29:00.000,ID0998,69,2012/03/25 11:29,,,
Case 102,Turning & Milling,Machine 8,2012/02/27 21:09:00.000,ID4219,71,2012/02/27 21:09,,,
Case 102,Turning & Milling,Machine 8,2012/02/28 01:23:00.000,ID4219,72,2012/02/28 01:23,"This logbook entry is regarding the Turning & Milling activity on the 6th of March 2012 in the late afternoon, approximately 18:21. The machine involved was the eighth one in our production line. My operator ID is 4-2-1-9. The temperature of the coolant and lubricants was at optimal levels with the mercury thermometer reading a comfortably cool 17 degrees. We were working on batch number 703, which consisted of stainless steel components.

During the process, I observed an anomaly in the machining patterns. The feed path appeared to be erratic, causing the tool to dig deeper at certain points and barely touching at others. This resulted in an irregular shape for the component being produced. Despite the machine operating within its normal sound range and no alarms going off, it was clear that something was amiss. I promptly halted the process to prevent any further imperfections and alerted the supervisor for immediate attention.","{
""Activity"": ""Turning & Milling"",
""Machine"": ""Machine 8"",
""Error time and Error date"": ""2012/03/06 18:21"",
""WorkerID"": ""4-2-1-9""
}",Part Misalignment
Case 102,Turning & Milling,Machine 8,2012/02/28 13:26:00.000,ID0997,73,2012/02/28 13:26,"While performing Turning & Milling operations on Machine 8 at 2012/02/28 13:26, an unexpected issue arose. My worker ID is ID0997. The machine seemed to be functioning normally initially; however, I noticed an anomaly in the feed rate of the cutting tool. The speed and precision of the machining process began to fluctuate, resulting in an irregular shape on the final part. Despite no audible alarms from the system, it was evident that the software was malfunctioning. This caused the drill bit to deviate from its intended path, leading to a distorted piece. I halted the machine immediately and reported the incident to the supervisor for further inspection and software correction.","{
""Activity"": ""Turning & Milling"", 
""Machine"": ""Machine 8"", 
""Error time and Error date"": ""2012/02/28 13:26"", 
""WorkerID"": ""ID0997""
}",Part Misalignment
Case 102,Turning & Milling,Machine 8,2012/02/28 16:12:00.000,ID0997,74,2012/02/28 16:12,"During the Turning & Milling process on Machine 8 on 28 Feb 2012 at 16:12. I am worker 0997. As I started the operation, I immediately noticed an issue with the clamping mechanism. The workpiece was not securely fastened as it should have been, causing it to move during the process. This led to inconsistencies in the cut patterns on the workpiece's surface. Despite no alerts from the system, the final product exhibited visible irregularities and dimensional inaccuracies. I halted the operation promptly to prevent further damage and reported the issue to my supervisor for necessary corrections.","{
""Activity"": ""Turning & Milling"",
""Machine"": ""Machine 8"",
""Error time and Error date"": ""28 Feb 2012 16:12"",
""WorkerID"": ""0997""
}",Part Misalignment
Case 102,Turning & Milling,Machine 8,2012/02/28 17:56:00.000,ID0997,76,2012/02/28 17:56,"During the Turning & Milling process on Machine 8 on the 28th of February 2012 at 17:56, I am worker 0997. Initially, the machine was running smoothly, but as time passed, I noticed an unusual slowdown in the cutting speed and an increase in vibrations. The spindle seemed to be struggling with maintaining a consistent rotation, which caused the precision of the cuts to deteriorate significantly. The noise from the machine also became much louder than usual, and the final piece showed signs of rough edges and inconsistencies. I immediately stopped the process and alerted the supervisor about the issue, as it appeared that the power supply may be insufficient or irregular.","{
""Activity"": ""Turning & Milling"",
""Machine"": ""Machine 8"",
""Error time and Error date"": ""2012/02/28 17:56"",
""WorkerID"": ""ID997""
}",Part Misalignment
Case 102,Turning & Milling,Machine 8,2012/02/29 01:29:00.000,ID4219,77,2012/02/29 01:29,,,
Case 102,Turning & Milling,Machine 8,2012/02/29 04:31:00.000,ID4794,78,2012/02/29 04:31,"This report is regarding the Turning & Milling process that took place in the early hours of the 29th of February, 2012, specifically at four thirty-one. I was assigned at the eighth machine with operator code ID4794. The temperature inside the facility remained consistent, and the batch number for this session was 305.

During the operation, I observed an unexpected issue. As I fed the raw material into the machine, it didn't securely fasten as usual. The clamp failed to hold the workpiece steadily, resulting in an irregular milling pattern. Despite the system not triggering any alarms, the final product showed visible warping and misshapen features. I paused the process immediately to prevent further damages, and reported the matter to the supervisor for prompt rectification.","{
""Activity"": ""Turning & Milling"", 
""Machine"": ""Machine 8"",  
""Error time and Error date"": ""2012/02/29 13:01"",  
""WorkerID"": ""ID4794""
}",Part Misalignment
Case 102,Turning & Milling,Machine 8,2012/02/29 11:05:00.000,ID0997,79,2012/02/29 11:05,,,
Case 102,Turning & Milling,Machine 8,2012/02/29 16:00:00.000,ID0997,80,2012/02/29 16:00,,,
Case 102,Turning & Milling,Machine 8,2012/02/29 17:20:00.000,ID0997,82,2012/02/29 17:20,,,
Case 102,Turning & Milling,Machine 8,2012/02/29 17:48:00.000,ID0997,84,2012/02/29 17:48,,,
Case 102,Turning & Milling,Machine 8,2012/03/01 00:11:00.000,ID4219,85,2012/03/01 00:11,,,
Case 102,Laser Marking,Machine 7,2012/03/08 14:41:00.000,ID0998,88,2012/03/08 14:41,,,
Case 102,Lapping,Machine 1,2012/03/09 01:15:00.000,ID4882,89,2012/03/09 01:15,,,
Case 102,Lapping,Machine 1,2012/03/11 11:04:00.000,ID0998,90,2012/03/11 11:04,,,
Case 102,Round Grinding,Machine 3,2012/03/12 08:09:00.000,ID4445,93,2012/03/12 08:09,"During the Round Grinding activity on Machine 3, an unexpected issue arose at 2012/03/12 08:09. My worker ID is ID4445. As I was grinding a part, I noticed an unusual heat emanating from the machine. The temperature seemed to be rising rapidly despite the usual cooling system operation. Consequently, the grinding wheel began to vibrate uncontrollably and the part being worked on became too hot to touch. I immediately halted the process due to safety concerns and alerted the supervisor for an inspection of the cooling system. The machine was shut down, and the part had to be replaced due to excessive heating.","{
    ""Activity"": ""Not specified"",
    ""Machine"": ""Machine 3"",
    ""Error time and Error date"": ""2012/03/12 08:09"",
    ""WorkerID"": ""ID4445""
}",Power Outage
Case 102,Round Grinding,Machine 3,2012/03/12 08:04:00.000,ID4445,95,2012/03/12 08:04,"On March 12, 2012, at 08:04, while performing Round Grinding on Machine 3, I, worker ID4445, encountered an issue during the process. Upon closer inspection, I noticed that the part was not properly aligned within the machine's fixtures. As a result, the grinding pattern displayed inconsistencies, with one area being ground excessively and another insufficiently. Despite no alerts from the system, it was apparent that the final product had an irregular shape deviating from the desired round form. Consequently, I halted the process and immediately reported this matter to my supervisor for necessary corrections.","{
  ""Activity"": ""Not specified"",
  ""Machine"": ""Machine 3"",
  ""Error time and Error date"": ""2012/03/12 08:04"",
  ""WorkerID"": ""ID4445""
}",Part Misalignment
Case 102,Round Grinding,Machine 3,2012/03/12 10:58:00.000,ID4445,96,2012/03/12 10:58,,,
Case 103,Turning & Milling,Machine 8,2012/03/06 10:18:00.000,ID4219,101,2012/03/06 10:18,,,
Case 103,Turning & Milling,Machine 8,2012/03/08 06:51:00.000,ID0997,102,2012/03/08 06:51,,,
Case 103,Turning & Milling,Machine 8,2012/03/08 16:38:00.000,ID4219,103,2012/03/08 16:38,"During the Turning & Milling process on Machine 8, an issue was encountered at 2012/03/08 16:38 by worker ID4219. The machine seemed to be functioning normally, but I noticed unusual fluctuations in the cutting speed and precision of the tool. This led to inconsistencies in the finished parts, with some having undercuts and others exhibiting rough surfaces. Upon closer inspection, it appeared that the air pressure supply was not maintaining the required consistent level, which was causing these anomalies. I immediately halted the process and alerted the supervisor about the issue, emphasizing the need for air pressure system maintenance to ensure the quality of the parts produced.","{
    ""Activity"": ""Turning & Milling"",
    ""Machine"": ""Machine 8"",
    ""Error time and Error date"": ""2012/03/08 16:38"",
    ""WorkerID"": ""ID4219""
}",Part Misalignment
Case 103,Turning & Milling,Machine 8,2012/03/09 04:35:00.000,ID0997,104,2012/03/09 04:35,,,
Case 103,Turning & Milling,Machine 8,2012/03/09 07:27:00.000,ID0997,105,2012/03/09 07:27,,,
Case 103,Turning & Milling,Machine 8,2012/03/09 10:27:00.000,ID4219,107,2012/03/09 10:27,,,
Case 103,Turning & Milling,Machine 8,2012/03/11 10:37:00.000,ID0997,109,2012/03/11 10:37,"On March 11th, 2012, during the Turning & Milling process on Machine 8 at approximately 10:37, an issue arose with the part alignment. I am worker ID0997. Initially, the machine seemed to be operating normally, but as the process progressed, I noticed that the component was not sitting correctly within its fixtures. This misalignment caused irregularities in the machining pattern on the surface of the part, resulting in an asymmetrical finish with one side more affected than the other. Despite no alerts from the system, it was evident that the part produced had a significant angular distortion. I immediately halted the process and reported the incident to the supervisor for necessary corrections.","{
""Activity"": ""Turning & Milling"",
""Machine"": ""Machine 8"",
""Error time and Error date"": ""2012/03/11 10:37"",
""WorkerID"": ""ID0997""
}",Part Misalignment
Case 103,Turning & Milling,Machine 8,2012/03/11 11:48:00.000,ID0997,110,2012/03/11 11:48,,,
Case 103,Turning & Milling,Machine 8,2012/03/11 16:09:00.000,ID0997,111,2012/03/11 16:09,"While performing Turning & Milling operations on Machine 8 at 2012/03/11 16:09, an issue arose. My worker ID is ID0997. Initially, the machine seemed to be operating normally; however, I noticed an unusual heat emanating from the machine that was causing discomfort. The cutting process became increasingly difficult due to the excess heat, and the parts being produced showed signs of uneven wear, with some areas looking overheated compared to others. The cooling system appeared to be malfunctioning as there was no cold water flowing through the hoses as usual. I immediately stopped the machine to prevent further damage and notified the supervisor about the cooling system failure for necessary repairs.","{
""Activity"": ""Turning & Milling"",
""Machine"": ""Machine 8"",
""Error time and Error date"": ""2012/03/11 16:09"",
""WorkerID"": ""ID0997""
}",Cooling System Failure
Case 103,Turning & Milling,Machine 8,2012/03/11 18:35:00.000,ID4219,112,2012/03/11 18:35,,,
Case 103,Laser Marking,Machine 7,2012/03/13 10:46:00.000,ID4355,114,2012/03/13 10:46,,,
Case 103,Flat Grinding,Machine 11,2012/03/13 14:04:00.000,ID0998,115,2012/03/13 14:04,,,
Case 104,Turning & Milling,Machine 5,2012/03/20 02:26:00.000,ID4529,120,2012/03/20 02:26,,,
Case 104,Turning & Milling,Machine 5,2012/03/20 06:41:00.000,ID4529,121,2012/03/20 06:41,,,
Case 104,Turning & Milling,Machine 5,2012/03/20 11:07:00.000,ID4429,122,2012/03/20 11:07,,,
Case 104,Laser Marking,Machine 7,2012/03/21 09:49:00.000,ID4718,125,2012/03/21 09:49,,,
Case 105,Turning & Milling,Machine 4,2012/03/21 06:34:00.000,ID4167,126,2012/03/21 06:34,"This report pertains to a lapping task on the 20th of March 2012 at approximately eleven fifty-eight in the morning. I was at the first machine with operator ID 0998. The batch number was labeled as 650, and the coolant temperature remained around 23 degrees Celsius. Initially, everything seemed normal, but as the process progressed, I started to notice an unusual heat emanating from the machine. This continued to intensify, making it uncomfortable for my hands. The component in question became excessively hot to touch, and the lapping pattern on the surface began to appear irregular with uneven wear.

Despite no alerts from the system, I observed that the cooling fan of the machine was not operating effectively. As a result, the temperature inside the machine's cabinet rose significantly. The final part produced had an abnormal darkening and a noticeable deformation. For safety reasons and to ensure proper component production, I halted the process and alerted the supervisor about the issue related to the cooling system.","{
    ""Activity"": ""Turning & Milling"",
    ""Machine"": ""Machine 4"",
    ""Error time and Error date"": ""2012/03/20 11:58"",
    ""WorkerID"": ""ID4521""
}",Cooling System Failure
Case 105,Turning & Milling,Machine 4,2012/03/21 10:31:00.000,ID4932,127,2012/03/21 10:31,"This report pertains to an incident that occurred during the Round Grinding activity on the 21st of March 2012 at approximately twelve o'clock and eight minutes. The second machine was the one involved in this situation. My operator ID is 4-3-8-5. The ambient temperature for the task was a cool 16 degrees, and the grinding wheel was checked before the process started – everything seemed fine. However, as I initiated the round grinding operation, the machine emitted an unusual noise that gradually grew louder. The spindle began to slow down significantly, causing the grinding wheel to spin at an irregular speed. As a result, the part being processed was not shaped as expected, with visible imperfections in its circular profile. I immediately stopped the machine and alerted my supervisor about the situation, as the power supply seemed to be affected, causing the machine to malfunction.","{
""Activity"": ""Turning & Milling"",
""Machine"": ""Machine 4"",
""Error time and Error date"": ""2012/03/21 08:48"",
""WorkerID"": ""ID4521""
}",Part Misalignment
Case 106,Turning & Milling,Machine 8,2012/03/15 15:44:00.000,ID0997,128,2012/03/15 15:44,"During the Turning & Milling process on Machine 8 this morning, on the 9th of March at 07:27, I was worker ID0997. Initially, everything seemed normal. However, as the operation progressed, I noticed an unusual increase in temperature, which made it difficult to handle the tools. The cutting process became less efficient, and the parts were coming out with rougher finishes than usual. Despite no alerts from the system, the machine's cooling system appeared to be malfunctioning, as there was no significant reduction in temperature despite the continuous flow of coolant. I immediately stopped the process, alerted my supervisor, and explained the issue for further investigation and necessary repairs.","{
  ""Activity"": ""Turning & Milling"",
  ""Machine"": ""Machine 8"",
  ""Error time and Error date"": ""2013/03/09 07:27"",
  ""WorkerID"": ""ID0997""
}",Part Misalignment
